episodes,rewards,reward_std,lengths,overall_win_rate,random_wr,weak_wr,strong_wr,self_wr,q_losses,actor_losses
37750.0,9.616,8.79,79.78,0.76,0.606,0.824,0.892,0.48,0.24947523849261335,0.3344342239194038
37800.0,8.702,8.139,62.04,0.8,0.606,0.824,0.892,0.48,0.2516123328818469,0.34024624338537013
37850.0,9.623,7.891,65.36,0.82,0.606,0.824,0.892,0.48,0.25072633760057556,0.3364479431297165
37900.0,8.636,8.253,68.68,0.76,0.606,0.824,0.892,0.48,0.2503799536002061,0.32911345995927466
37950.0,8.633,10.234,78.98,0.7,0.606,0.824,0.892,0.48,0.2535720472325128,0.3219683392687615
38000.0,7.058,7.996,62.94,0.72,0.606,0.824,0.892,0.48,0.24923486370369488,0.3200266468389936
38050.0,7.367,10.147,81.16,0.64,0.606,0.825,0.892,0.48,0.25312938088608,0.3184892079573489
38100.0,8.441,8.407,73.56,0.76,0.606,0.825,0.892,0.48,0.2543298473951388,0.326543526356608
38150.0,7.132,10.572,80.5,0.64,0.606,0.825,0.892,0.48,0.2546877479306667,0.3273852046517015
38200.0,6.172,9.358,60.56,0.68,0.606,0.825,0.892,0.48,0.2541534818401874,0.3259699016893836
38250.0,8.069,9.498,79.66,0.72,0.606,0.825,0.892,0.48,0.2535818297885881,0.34347120469735454
38300.0,7.658,11.165,87.04,0.62,0.606,0.825,0.892,0.479,0.2509479952045078,0.3401720472976223
38350.0,8.509,8.664,68.16,0.78,0.606,0.826,0.892,0.479,0.2529727006791035,0.33700658104898945
38400.0,10.039,8.746,93.14,0.72,0.606,0.826,0.892,0.479,0.255171506486062,0.33474047679820873
38450.0,7.069,9.77,67.74,0.7,0.606,0.826,0.892,0.479,0.2543530653143837,0.339911340359398
38500.0,9.135,8.429,70.84,0.78,0.606,0.826,0.893,0.479,0.25579638800256543,0.34098623120661015
38550.0,8.498,8.942,64.34,0.78,0.606,0.826,0.893,0.479,0.25115999002179545,0.3323699835009378
38600.0,9.43,9.091,79.12,0.7,0.606,0.826,0.892,0.479,0.2556272876707028,0.3273735585153459
38650.0,8.356,8.003,78.46,0.7,0.606,0.827,0.893,0.479,0.2549411408478976,0.32731177686201246
38700.0,6.945,10.26,59.28,0.74,0.606,0.827,0.893,0.479,0.25417265618942414,0.33434790988300683
38750.0,8.532,9.492,72.14,0.68,0.606,0.827,0.893,0.479,0.2562195955019546,0.3282641508001582
38800.0,7.177,10.129,72.6,0.68,0.606,0.827,0.892,0.479,0.2569997832272817,0.3288674434847935
38850.0,9.331,8.505,81.2,0.7,0.606,0.827,0.892,0.479,0.2585727276105332,0.3319542930912919
38900.0,7.559,8.887,68.0,0.7,0.606,0.827,0.891,0.479,0.2569043921900268,0.3345549735174722
38950.0,8.532,9.078,63.6,0.76,0.606,0.827,0.891,0.48,0.2585365561737359,0.3383637078975911
39000.0,7.916,8.608,78.12,0.66,0.606,0.828,0.892,0.479,0.25175533783523946,0.33742034212153227
39050.0,8.63,9.463,86.62,0.66,0.606,0.828,0.892,0.479,0.2557227420578141,0.3416082588671588
39100.0,10.676,7.85,78.12,0.8,0.606,0.828,0.892,0.48,0.25929284827463206,0.33879531350205927
39150.0,10.849,7.47,79.48,0.84,0.606,0.828,0.892,0.48,0.25772256734386934,0.33491060727420335
39200.0,9.841,7.264,83.26,0.76,0.606,0.828,0.892,0.48,0.25739845701473696,0.3346367986903846
39250.0,10.723,7.408,78.88,0.78,0.606,0.828,0.892,0.48,0.253437343620399,0.3353087809610644
39300.0,7.109,9.929,59.06,0.7,0.606,0.828,0.893,0.48,0.2541940722282895,0.34105923845918723
39350.0,7.179,9.261,71.08,0.7,0.606,0.829,0.892,0.48,0.25442394798433454,0.34105230483029314
39400.0,7.432,8.606,66.94,0.7,0.606,0.829,0.892,0.48,0.2558124908399904,0.33345189519032026
39450.0,8.805,8.673,82.54,0.68,0.606,0.829,0.893,0.479,0.2557295191331118,0.32959901699670346
39500.0,8.68,10.053,80.94,0.7,0.606,0.829,0.893,0.479,0.2574478552570392,0.34020409231273663
39550.0,8.51,9.293,63.0,0.78,0.606,0.829,0.892,0.48,0.2597334761876811,0.3393857668699728
39600.0,10.083,9.898,100.36,0.58,0.606,0.829,0.893,0.479,0.2615251697367863,0.34122670387258014
39650.0,7.624,8.594,70.44,0.66,0.606,0.829,0.893,0.479,0.25883484013746577,0.3347196462123264
39700.0,8.565,9.435,98.38,0.6,0.606,0.829,0.893,0.479,0.2586861377164192,0.33806259339524725
39750.0,11.308,7.452,87.58,0.74,0.606,0.83,0.893,0.479,0.25807399218582666,0.3470885986547194
39800.0,9.695,8.119,74.8,0.78,0.606,0.83,0.893,0.479,0.25652747786421937,0.3423558871146642
39850.0,10.863,8.165,82.88,0.76,0.606,0.83,0.893,0.479,0.25502281290774603,0.3462068389593786
39900.0,9.232,8.552,82.1,0.66,0.606,0.83,0.893,0.479,0.2568568587232851,0.33992359446219284
39950.0,12.412,7.868,95.7,0.78,0.606,0.83,0.893,0.479,0.2574793831423305,0.3357399268161954
40000.0,8.155,9.1,75.66,0.7,0.606,0.83,0.894,0.479,0.2555498410087781,0.33034841481452093
40050.0,8.123,9.144,81.66,0.68,0.606,0.83,0.894,0.479,0.25461678942135196,0.34862676774716744
40100.0,8.938,8.821,85.02,0.66,0.606,0.831,0.894,0.478,0.2549287712880559,0.3393183391905686
40150.0,8.986,8.635,83.84,0.66,0.606,0.831,0.894,0.478,0.25642940343673143,0.34005675654941553
40200.0,6.392,9.48,67.76,0.64,0.606,0.831,0.894,0.478,0.2554069778015682,0.33418899986420686
40250.0,10.239,7.536,65.9,0.82,0.606,0.831,0.894,0.478,0.25336546390854964,0.33449706239271326
40300.0,9.35,8.774,80.9,0.7,0.606,0.831,0.894,0.478,0.25574423013458314,0.3379206550396925
40350.0,5.994,11.848,86.74,0.52,0.606,0.831,0.894,0.477,0.2553750653922577,0.3402028616474424
40400.0,10.329,8.678,88.6,0.7,0.606,0.832,0.894,0.477,0.2573928787469976,0.34106299306900856
40450.0,9.957,9.434,92.82,0.68,0.606,0.832,0.895,0.477,0.255816043316193,0.3417790494706879
40500.0,9.001,7.989,79.22,0.72,0.606,0.832,0.894,0.477,0.253810351181889,0.34970150783906456
40550.0,8.631,9.578,91.48,0.64,0.606,0.832,0.894,0.477,0.252911348304834,0.3457107096207371
40600.0,7.856,9.613,72.58,0.66,0.606,0.832,0.895,0.476,0.255675486646084,0.3449981157094025
40650.0,8.078,9.121,80.98,0.66,0.606,0.832,0.895,0.476,0.25100628944941755,0.3460506537296968
40700.0,6.632,9.459,65.56,0.66,0.606,0.832,0.895,0.476,0.2538633311519498,0.3408252118836787
40750.0,8.365,9.772,85.98,0.66,0.606,0.832,0.895,0.476,0.25450424804753874,0.3491511028793181
40800.0,9.204,7.262,74.74,0.74,0.606,0.833,0.895,0.476,0.2546710627550185,0.34366916087240723
40850.0,8.539,7.859,70.5,0.76,0.606,0.833,0.895,0.476,0.25296708074764246,0.3428734396427598
40900.0,7.461,8.978,81.16,0.6,0.606,0.833,0.896,0.475,0.25330878497482506,0.34640888881012116
40950.0,7.205,8.779,64.44,0.72,0.606,0.833,0.896,0.475,0.25434153234294915,0.3427300370922626
41000.0,9.094,9.155,105.34,0.58,0.606,0.833,0.896,0.475,0.25629556540677517,0.34286139773737523
41050.0,6.102,9.033,70.36,0.62,0.606,0.833,0.896,0.474,0.2533721398021973,0.34755909424152115
41100.0,8.376,9.115,88.4,0.66,0.606,0.833,0.896,0.474,0.2532312388304233,0.3477624118206223
41150.0,5.822,9.521,64.88,0.66,0.606,0.833,0.895,0.474,0.2541443947169458,0.3481305820241069
41200.0,8.402,8.314,75.22,0.72,0.606,0.834,0.896,0.473,0.25223960248169264,0.34396984065598984
41250.0,9.056,8.815,78.16,0.72,0.606,0.834,0.895,0.474,0.2562551409470169,0.34284285141185006
41300.0,10.399,9.503,105.76,0.6,0.606,0.834,0.896,0.473,0.2522371017209161,0.3586534945591323
41350.0,8.901,6.869,69.24,0.78,0.606,0.834,0.896,0.473,0.25581768974685265,0.35750724780471416
41400.0,8.666,9.476,81.44,0.68,0.606,0.834,0.896,0.473,0.2557406845839753,0.35423636718642304
41450.0,9.506,6.926,52.8,0.86,0.606,0.834,0.896,0.473,0.25433754289804594,0.34448459895855604
41500.0,6.528,8.448,63.38,0.7,0.606,0.834,0.896,0.473,0.25376494714920533,0.34595766226688096
41550.0,5.674,8.651,73.64,0.58,0.606,0.835,0.897,0.472,0.2532313523023674,0.35204344917558655
41600.0,9.288,8.933,81.2,0.7,0.606,0.835,0.896,0.472,0.254986812433532,0.35040438259105405
41650.0,7.248,9.287,74.94,0.66,0.606,0.835,0.897,0.472,0.2542262043066841,0.34861270414466716
41700.0,9.224,8.771,68.26,0.74,0.606,0.835,0.897,0.472,0.25523222067204987,0.3408582247559306
41750.0,6.265,9.675,62.56,0.66,0.606,0.835,0.897,0.472,0.2528461760420325,0.34265691348500654
41800.0,7.447,8.575,71.56,0.64,0.606,0.835,0.897,0.472,0.25147022399729096,0.34366068503192176
41850.0,8.779,8.764,76.5,0.68,0.606,0.835,0.897,0.471,0.2525576258622539,0.345422724276528
41900.0,6.404,9.369,70.36,0.64,0.606,0.835,0.897,0.471,0.25281994748121167,0.3407997193295988
41950.0,8.195,9.161,81.7,0.64,0.606,0.836,0.897,0.471,0.25039550620323087,0.3483324538858929
42000.0,9.321,8.871,77.6,0.7,0.606,0.836,0.898,0.471,0.2506394593918725,0.345435929592768
42050.0,10.019,7.302,78.94,0.78,0.606,0.836,0.898,0.471,0.25214594190095946,0.3491987625020373
42100.0,8.729,9.96,93.48,0.58,0.606,0.836,0.898,0.47,0.2501524038760495,0.3534920482412004
42150.0,10.232,9.095,104.88,0.58,0.606,0.836,0.898,0.47,0.2510020459090137,0.3526734102349793
42200.0,5.035,9.699,65.04,0.6,0.606,0.836,0.898,0.469,0.2523335750188682,0.3520784052279281
42250.0,8.583,8.533,83.84,0.68,0.606,0.836,0.898,0.469,0.25315549584371033,0.3544985554706904
42300.0,10.641,8.498,89.54,0.7,0.606,0.836,0.898,0.469,0.2534014125333788,0.36143525363364737
42350.0,8.713,7.65,69.56,0.78,0.606,0.837,0.899,0.47,0.25217193601809423,0.35659791869481955
42400.0,9.941,8.217,86.52,0.68,0.606,0.837,0.899,0.469,0.25130011458635404,0.3478962986602015
42450.0,9.694,8.214,74.62,0.78,0.606,0.837,0.899,0.47,0.2507950900677391,0.35192313478142256
42500.0,7.332,9.324,68.66,0.68,0.606,0.837,0.899,0.469,0.25070747496638146,0.35108169366275416
42550.0,7.665,8.418,66.24,0.72,0.606,0.837,0.899,0.469,0.2534200432386628,0.3420747697409611
42600.0,6.618,9.846,73.24,0.62,0.606,0.837,0.899,0.469,0.2528759958483244,0.3445586958099139
42650.0,8.318,9.189,67.64,0.76,0.606,0.837,0.899,0.469,0.2524221398829289,0.3560644258077357
42700.0,7.246,8.76,60.92,0.72,0.606,0.838,0.899,0.469,0.25022004694965283,0.35070166886602794
42750.0,9.831,8.814,77.52,0.74,0.606,0.838,0.899,0.469,0.2529730707871048,0.34592719265465166
42800.0,8.377,11.169,89.58,0.64,0.606,0.838,0.899,0.469,0.25256439784472,0.3466603582564972
42850.0,8.555,9.991,81.26,0.68,0.606,0.838,0.899,0.469,0.25183004081089866,0.34887877705712933
42900.0,9.044,8.243,71.48,0.76,0.606,0.838,0.899,0.469,0.2506878236135847,0.35170669839156427
42950.0,11.502,8.528,89.84,0.74,0.606,0.838,0.9,0.469,0.24944328510159403,0.3447267921250659
43000.0,8.472,9.566,74.22,0.72,0.606,0.838,0.9,0.469,0.24997263200424047,0.3408789585510602
43050.0,7.874,9.693,72.88,0.68,0.606,0.838,0.9,0.469,0.24953168567086062,0.3377030525390515
43100.0,9.647,8.44,66.84,0.78,0.606,0.838,0.901,0.469,0.2479751830151262,0.34164898594376725
43150.0,7.961,9.404,73.52,0.7,0.606,0.838,0.901,0.469,0.2506915203601206,0.33670530192139164
43200.0,8.701,8.899,54.84,0.82,0.606,0.839,0.901,0.469,0.2507721441239822,0.3444187340589393
43250.0,9.046,10.012,79.52,0.66,0.606,0.839,0.901,0.469,0.24937409063383406,0.34447036963161265
43300.0,10.78,7.336,85.5,0.78,0.606,0.839,0.901,0.469,0.24845965105375803,0.34574790594712035
43350.0,9.699,8.783,78.08,0.74,0.606,0.839,0.901,0.47,0.2501356414102953,0.33790879487785086
43400.0,7.645,9.525,67.4,0.72,0.606,0.839,0.901,0.47,0.25178802053943,0.3335962407701081
43450.0,8.259,8.746,69.02,0.74,0.606,0.839,0.901,0.469,0.24930014961890434,0.3360988320082604
43500.0,8.913,7.195,70.14,0.76,0.606,0.839,0.901,0.469,0.24865304074476036,0.3369296710046442
43550.0,2.528,9.945,67.9,0.5,0.606,0.839,0.901,0.469,0.24804527374624868,0.332259619918474
43600.0,7.488,9.602,75.24,0.66,0.606,0.839,0.901,0.469,0.2492701549923206,0.32258125977223306
43650.0,11.237,10.353,99.68,0.68,0.606,0.839,0.901,0.469,0.24944766030563953,0.32912509076323065
43700.0,9.673,8.931,84.26,0.68,0.606,0.84,0.902,0.469,0.24804079583481298,0.3372846077582715
43750.0,5.952,10.498,82.3,0.6,0.606,0.84,0.901,0.468,0.24828806109831894,0.3355840694308093
43800.0,7.186,9.942,83.38,0.6,0.606,0.84,0.901,0.468,0.2473886926131415,0.3369182172240458
43850.0,6.609,10.129,66.94,0.72,0.606,0.84,0.901,0.468,0.2477498667378514,0.33854623985678645
43900.0,7.064,9.147,65.0,0.7,0.606,0.84,0.901,0.468,0.24620685101811637,0.33348367724376643
43950.0,9.22,8.804,67.78,0.8,0.606,0.84,0.901,0.469,0.24712605062156176,0.327989530749912
44000.0,10.147,7.864,86.16,0.74,0.606,0.84,0.901,0.469,0.24644430211858578,0.32978319155697405
44050.0,7.858,8.919,71.2,0.66,0.606,0.84,0.901,0.469,0.2490696991017758,0.32599417217012544
44100.0,7.852,9.658,86.88,0.66,0.606,0.84,0.901,0.469,0.249077217075089,0.33146903329429556
44150.0,7.978,9.111,60.4,0.78,0.606,0.84,0.902,0.469,0.2505227339323042,0.33485480866911427
44200.0,8.791,9.99,82.42,0.72,0.606,0.84,0.901,0.469,0.25158961020238974,0.33286932974200684
44250.0,8.508,11.153,85.28,0.6,0.606,0.84,0.901,0.469,0.2510992470858006,0.3336072076966306
44300.0,9.293,8.943,77.82,0.72,0.606,0.841,0.902,0.469,0.2507368594304913,0.3474976484478926
44350.0,6.498,10.765,80.86,0.56,0.606,0.841,0.902,0.469,0.24699550540370738,0.3335531509149446
44400.0,8.535,9.69,77.32,0.7,0.606,0.841,0.901,0.468,0.24171693450101855,0.32927521527957226
44450.0,7.943,9.944,72.52,0.72,0.606,0.841,0.901,0.468,0.24201196347037815,0.33376223102010394
44500.0,11.366,8.409,84.56,0.74,0.606,0.841,0.901,0.469,0.24370972582963174,0.32984125348860904
44550.0,8.787,8.819,68.92,0.74,0.606,0.841,0.901,0.468,0.24504008028830848,0.32318178988751767
44600.0,8.812,10.253,71.62,0.78,0.606,0.841,0.902,0.469,0.24246103544117484,0.33315814041086395
44650.0,10.365,6.761,82.48,0.74,0.606,0.841,0.902,0.469,0.2459741867035768,0.3285763168314336
44700.0,8.916,10.535,88.62,0.62,0.606,0.841,0.902,0.468,0.24879858343527728,0.3349001116396759
44750.0,7.283,10.382,73.14,0.64,0.606,0.841,0.902,0.468,0.2495249237428112,0.33698560651385884
44800.0,9.379,11.016,86.82,0.64,0.606,0.842,0.902,0.468,0.2479337927993456,0.3323446545924507
44850.0,9.532,7.286,74.74,0.76,0.606,0.842,0.902,0.468,0.2468927389221133,0.33511705429871225
44900.0,10.475,7.522,68.6,0.86,0.606,0.842,0.902,0.468,0.244749212492821,0.34014836432293327
44950.0,7.396,9.639,63.56,0.7,0.606,0.842,0.902,0.468,0.2471373206336718,0.33531373852677
45000.0,7.466,11.383,79.44,0.64,0.606,0.842,0.902,0.468,0.24651407600199138,0.3295941074320489
45050.0,10.115,8.589,82.52,0.72,0.606,0.842,0.902,0.468,0.24196172744204467,0.32687565719005107
45100.0,9.064,8.617,79.7,0.68,0.606,0.842,0.902,0.468,0.246986310756799,0.32284375208307825
45150.0,6.153,10.56,87.48,0.5,0.606,0.842,0.902,0.467,0.2465846989703426,0.31979262886012866
45200.0,10.987,9.162,89.74,0.74,0.606,0.843,0.902,0.467,0.2470804968929096,0.32266295674781675
45250.0,8.365,8.85,73.68,0.68,0.606,0.843,0.902,0.467,0.24386887853486466,0.31475671290291973
45300.0,6.3,10.342,68.76,0.56,0.606,0.843,0.902,0.466,0.24321558802719948,0.3133618416309769
45350.0,9.651,9.785,100.12,0.58,0.606,0.843,0.901,0.466,0.24483226019140308,0.31571006256478806
45400.0,7.929,9.287,74.0,0.64,0.606,0.843,0.901,0.466,0.24348176829223928,0.3155898495303943
45450.0,9.17,9.246,81.32,0.68,0.606,0.843,0.901,0.466,0.24509419650355013,0.3266695637927373
45500.0,8.448,9.456,78.36,0.68,0.606,0.843,0.901,0.465,0.2448707079036163,0.3209184669602701
45550.0,11.276,9.321,110.32,0.58,0.606,0.843,0.901,0.465,0.24357300985530697,0.32417639216730976
45600.0,8.636,9.41,92.02,0.58,0.606,0.843,0.902,0.465,0.24201818910662054,0.3214480313875271
45650.0,9.623,9.875,95.58,0.6,0.606,0.844,0.902,0.464,0.2464763682971926,0.31275743632318087
45700.0,10.469,9.107,104.72,0.58,0.606,0.844,0.902,0.464,0.24528225625450037,0.3228582920668897
45750.0,9.118,9.265,93.2,0.56,0.606,0.844,0.901,0.464,0.24812270946784304,0.32502401982249235
45800.0,8.202,10.273,93.86,0.52,0.606,0.844,0.902,0.463,0.24714265691574058,0.3264327193485862
